"fips";"county";"party";"STATE";"POPULATION";"DENSITY";"ALL RACES";"WHITE";"BLACK";"NATIVE";"ASIAN";"WHITE+LATINO"
4027;Yuma;Republican;AZ;203247;35.5;98.0;91.3;2.7;2.2;1.5;94.6
21027;Breckinridge;Democrat;KY;19888;35.4;98.8;95.8;2.2;0.5;0.3;96.0
1087;Macon;Democrat;AL;19425;35.2;98.7;16.7;81.5;0.2;0.3;17.7
47075;Haywood;Democrat;TN;18185;35.2;99.10000000000001;48.6;49.9;0.4;0.2;49.400000000000006
47039;Decatur;Republican;TN;11666;35.2;98.79999999999998;94.8;3.0;0.3;0.6;95.0
19021;Buena Vista;Republican;IA;20578;35.2;98.70000000000002;85.9;2.9;0.6;8.4;87.4
22067;Morehouse;Democrat;LA;26760;35.2;98.99999999999999;50.3;47.9;0.2;0.5;50.800000000000004
40121;Pittsburg;Democrat;OK;44626;35.1;92.09999999999998;73.3;3.6;14.6;0.5;74.8
51077;Grayson;Republican;VA;15093;35.1;98.8;96.1;2.3;0.2;0.2;96.4
18025;Crawford;Republican;IN;10655;35.1;98.9;97.7;0.5;0.4;0.2;97.9
48143;Erath;Republican;TX;40147;35.0;98.6;94.6;1.7;1.4;0.8;96.1
17003;Alexander;Democrat;IL;7492;35.0;97.8;60.3;36.6;0.5;0.3;60.9
47085;Humphreys;Republican;TN;18135;34.9;98.39999999999999;94.8;2.7;0.6;0.3;95.2
45039;Fairfield;Democrat;SC;22976;34.9;98.6;39.2;58.8;0.3;0.3;39.699999999999996
21169;Metcalfe;Democrat;KY;9990;34.9;99.00000000000001;96.7;1.9;0.2;0.2;96.89999999999999
29133;Mississippi;Republican;MO;14232;34.9;98.8;73.6;24.7;0.3;0.2;73.9
54025;Greenbrier;Republican;WV;35450;34.8;98.30000000000001;94.6;2.9;0.4;0.4;94.9
55057;Juneau;Republican;WI;26395;34.8;98.89999999999999;94.3;2.4;1.6;0.5;94.9
22043;Grant;Republican;LA;22384;34.7;98.19999999999999;80.6;16.0;1.1;0.5;81.3
48325;Medina;Republican;TX;47894;34.7;98.7;93.9;2.8;1.0;0.9;95.8
28017;Chickasaw;Democrat;MS;17313;34.7;98.89999999999999;54.2;43.9;0.3;0.4;55.1
17015;Carroll;Republican;IL;14715;34.6;98.69999999999999;96.6;1.1;0.4;0.6;97.0
16057;Latah;Republican;ID;38411;34.6;97.4;93.3;1.1;0.9;1.9;93.89999999999999
13283;Treutlen;Republican;GA;6778;34.5;98.99999999999999;66.1;32.3;0.3;0.3;66.60000000000001
19129;Mills;Republican;IA;14831;34.4;98.8;96.9;0.6;0.5;0.7;97.1
30031;Gallatin;Republican;MT;97308;34.4;98.0;95.1;0.4;1.0;1.4;95.5
29141;Morgan;Republican;MO;20240;34.4;98.3;96.1;1.0;0.7;0.5;96.5
40049;Garvin;Democrat;OK;27561;34.4;94.59999999999998;82.3;2.8;8.6;0.8;83.89999999999999
35009;Curry;Republican;NM;50969;34.4;97.1;86.1;7.0;2.1;1.7;90.0
26043;Dickinson;Republican;MI;25957;34.4;98.7;96.9;0.5;0.7;0.5;97.2
56021;Laramie;Democrat;WY;96389;34.2;97.5;91.3;3.4;1.3;1.3;93.0
12051;Hendry;Republican;FL;38505;34.0;98.9;82.0;13.2;2.2;1.3;84.8
53003;Asotin;Republican;WA;22189;34.0;97.7;94.4;0.6;1.6;0.9;94.89999999999999
42057;Fulton;Republican;PA;14632;33.9;98.9;97.4;1.2;0.2;0.1;97.60000000000001
55031;Douglas;Democrat;WI;43698;33.9;97.10000000000001;93.0;1.2;2.0;0.9;93.30000000000001
13221;Oglethorpe;Republican;GA;14673;33.9;98.2;79.5;17.7;0.3;0.7;80.0
13191;McIntosh;Republican;GA;14214;33.8;98.69999999999999;62.8;34.9;0.5;0.4;63.4
48185;Grimes;Republican;TX;27172;33.8;98.60000000000001;80.4;16.5;0.9;0.7;81.9
51049;Cumberland;Republican;VA;9827;33.8;98.0;64.8;32.2;0.6;0.4;65.5
55077;Marquette;Republican;WI;15050;33.8;98.89999999999999;97.1;0.5;0.7;0.6;97.30000000000001
22003;Allen;Democrat;LA;25713;33.8;98.2;71.7;23.2;2.5;0.8;72.3
46027;Clay;Democrat;SD;13932;33.6;97.69999999999999;90.9;1.6;3.0;2.1;91.6
21063;Elliott;Democrat;KY;7672;33.5;99.4;95.4;3.5;0.2;0.2;95.6
21007;Ballard;Democrat;KY;8240;33.4;97.89999999999999;94.3;3.1;0.2;0.3;94.5
48321;Matagorda;Republican;TX;36519;33.4;98.6;83.5;11.5;1.3;2.2;86.1
21171;Monroe;Republican;KY;10704;33.3;98.89999999999999;96.4;2.3;0.1;0.1;96.5
21219;Todd;Democrat;KY;12520;33.3;98.6;89.6;8.5;0.2;0.2;90.0
36025;Delaware;Republican;NY;46581;33.3;98.60000000000001;95.4;2.0;0.3;0.9;96.10000000000001
29055;Crawford;Republican;MO;24650;33.3;98.9;97.4;0.5;0.5;0.4;97.6
53025;Grant;Republican;WA;93147;33.3;97.79999999999998;92.6;1.8;2.1;1.1;95.6
13107;Emanuel;Republican;GA;22755;33.2;98.90000000000002;63.6;34.2;0.4;0.7;64.39999999999999
29221;Washington;Republican;MO;25077;33.2;98.60000000000001;95.4;2.4;0.5;0.3;95.7
47027;Clay;Republican;TN;7765;33.2;98.59999999999998;96.5;1.6;0.3;0.1;96.80000000000001
21075;Fulton;Democrat;KY;6265;33.2;97.9;72.4;24.3;0.4;0.8;72.8
22041;Franklin;Democrat;LA;20441;33.2;99.1;66.4;32.0;0.3;0.3;66.9
21237;Wolfe;Democrat;KY;7214;33.1;99.19999999999999;98.5;0.3;0.3;0.1;98.5
13167;Johnson;Republican;GA;9701;32.9;99.1;63.5;35.0;0.3;0.3;64.0
13027;Brooks;Republican;GA;15418;32.9;98.8;62.2;35.4;0.4;0.6;63.2
40065;Jackson;Republican;OK;25998;32.9;96.1;83.9;7.8;2.5;1.6;86.6
17123;Marshall;Republican;IL;12014;32.7;99.1;97.5;0.5;0.3;0.8;97.89999999999999
55069;Lincoln;Republican;WI;28493;32.7;99.0;96.5;1.4;0.5;0.6;96.8
40091;McIntosh;Democrat;OK;20088;32.7;92.10000000000001;70.3;3.2;18.2;0.4;71.1
19067;Floyd;Democrat;IA;16077;32.6;99.1;95.0;2.0;0.3;1.7;95.39999999999999
17187;Warren;Republican;IL;17874;32.6;98.5;93.7;2.4;0.5;1.8;94.5
39163;Vinton;Republican;OH;13234;32.6;98.7;97.5;0.6;0.4;0.2;97.60000000000001
17023;Clark;Republican;IL;16180;32.6;99.1;98.1;0.5;0.2;0.3;98.2
48067;Cass;Republican;TX;30261;32.5;98.40000000000002;80.2;17.1;0.7;0.4;80.8
21221;Trigg;Democrat;KY;14142;32.5;98.10000000000001;89.6;7.7;0.4;0.4;90.0
40099;Murray;Democrat;OK;13803;32.4;93.3;78.1;1.7;13.0;0.4;79.39999999999999
5111;Poinsett;Republican;AR;24246;32.4;98.39999999999999;89.8;8.0;0.3;0.3;90.2
55085;Oneida;Republican;WI;35563;32.3;98.5;96.5;0.5;1.0;0.5;96.80000000000001
55001;Adams;Republican;WI;20215;32.3;98.89999999999999;94.0;3.2;1.1;0.5;94.5
22123;West Carroll;Republican;LA;11525;32.3;98.79999999999998;81.6;16.3;0.6;0.3;82.3
19157;Poweshiek;Democrat;IA;18668;32.3;98.39999999999999;94.8;1.4;0.3;1.8;95.2
13163;Jefferson;Democrat;GA;16272;32.2;99.1;44.5;53.6;0.2;0.7;45.199999999999996
55091;Pepin;Republican;WI;7335;32.2;99.29999999999998;98.1;0.6;0.3;0.3;98.30000000000001
5027;Columbia;Republican;AR;23933;32.1;98.70000000000002;61.1;36.2;0.5;0.9;62.1
39111;Monroe;Democrat;OH;14465;32.1;98.7;97.9;0.5;0.2;0.1;98.0
29083;Henry;Republican;MO;22028;32.0;98.2;95.7;1.4;0.6;0.4;96.0
48419;Shelby;Republican;TX;25515;32.0;98.70000000000002;79.2;17.6;0.9;1.0;80.8
17035;Cumberland;Republican;IL;10833;31.9;98.89999999999999;97.6;0.5;0.1;0.7;97.7
19031;Cedar;Democrat;IA;18411;31.9;98.80000000000001;97.4;0.5;0.2;0.7;97.7
51125;Nelson;Democrat;VA;14850;31.9;98.0;84.4;12.5;0.5;0.6;85.2
47007;Bledsoe;Republican;TN;13931;31.7;98.80000000000001;92.2;6.0;0.4;0.2;92.3
40079;LeFlore;Democrat;OK;49761;31.7;93.99999999999999;77.7;2.3;13.3;0.6;78.8
36033;Franklin;Democrat;NY;51262;31.7;98.60000000000001;83.9;6.4;7.8;0.5;84.89999999999999
26041;Delta;Republican;MI;36559;31.7;97.8;94.6;0.3;2.5;0.4;94.8
22069;Natchitoches;Democrat;LA;39166;31.6;97.79999999999998;54.8;41.4;1.0;0.6;55.5
28159;Winston;Democrat;MS;18478;31.6;99.19999999999999;51.5;46.3;1.1;0.3;51.7
5083;Logan;Republican;AR;21958;31.6;98.30000000000001;93.7;1.5;1.2;1.9;94.10000000000001
53041;Lewis;Republican;WA;75128;31.4;96.7;92.9;0.8;1.8;1.0;94.2
5107;Phillips;Democrat;AR;19930;31.3;98.9;36.5;61.6;0.4;0.4;37.300000000000004
46127;Union;Republican;SD;15029;31.3;98.59999999999998;95.6;1.1;0.7;1.1;95.9
13287;Turner;Republican;GA;8153;31.3;99.19999999999999;58.3;39.4;0.5;0.8;59.5
29053;Cooper;Republican;MO;17585;31.2;98.1;89.6;7.4;0.5;0.5;89.89999999999999
13303;Washington;Democrat;GA;20635;31.2;99.0;45.5;52.7;0.2;0.6;46.1
19097;Jackson;Democrat;IA;19482;31.2;98.9;96.9;0.6;0.3;0.4;97.1
47137;Pickett;Republican;TN;5124;31.2;99.39999999999999;98.7;0.2;0.3;0.1;98.8
55049;Iowa;Democrat;WI;23825;31.1;98.89999999999999;97.6;0.5;0.2;0.6;97.8
5057;Hempstead;Republican;AR;22327;31.1;97.99999999999999;66.8;29.9;0.7;0.5;67.89999999999999
29059;Dallas;Republican;MO;16389;31.0;98.3;96.7;0.3;1.0;0.2;96.89999999999999
21165;Menifee;Democrat;KY;6287;31.0;98.8;95.6;2.8;0.2;0.2;95.8
8037;Eagle;Democrat;CO;52921;31.0;98.8;95.1;1.0;1.4;1.2;97.1
51175;Southampton;Democrat;VA;18059;31.0;98.3;61.5;36.1;0.4;0.3;62.0
1005;Barbour;Democrat;AL;26887;31.0;99.10000000000001;50.2;47.6;0.6;0.5;51.1
21187;Owen;Democrat;KY;10645;30.9;99.0;97.5;1.0;0.3;0.2;97.7
17051;Fayette;Republican;IL;21870;30.9;98.9;93.6;4.7;0.2;0.4;93.9
54087;Roane;Republican;WV;14664;30.9;98.9;98.0;0.4;0.2;0.3;98.0
29195;Saline;Republican;MO;23347;30.9;97.39999999999999;89.5;5.2;0.8;0.8;90.7
17153;Pulaski;Republican;IL;5815;30.9;97.8;64.7;32.3;0.5;0.2;65.5
18131;Pulaski;Republican;IN;12967;30.9;98.70000000000002;97.2;0.9;0.4;0.2;97.4
1067;Henry;Republican;AL;17190;30.8;98.7;70.4;27.3;0.3;0.7;71.0
19083;Hardin;Republican;IA;17311;30.8;98.69999999999999;96.3;1.5;0.3;0.6;96.69999999999999
22011;Beauregard;Republican;LA;36198;30.8;97.5;82.0;13.5;1.2;0.7;83.0
51025;Brunswick;Democrat;VA;16498;30.8;98.89999999999999;43.0;55.1;0.3;0.4;43.6
18101;Martin;Republican;IN;10203;30.8;99.0;98.2;0.2;0.3;0.3;98.3
55103;Richland;Democrat;WI;17662;30.7;99.0;97.4;0.6;0.4;0.6;97.60000000000001
19055;Delaware;Democrat;IA;17398;30.7;99.2;98.4;0.4;0.1;0.3;98.5
47067;Hancock;Republican;TN;6657;30.7;98.70000000000002;97.7;0.4;0.4;0.2;97.7
26079;Kalkaska;Republican;MI;17394;30.6;98.4;96.4;0.6;0.9;0.4;96.60000000000001
29063;DeKalb;Republican;MO;12692;30.6;99.09999999999998;86.6;11.6;0.5;0.3;86.8
28065;Jeff Davis;Democrat;MS;11822;30.6;99.1;38.7;59.9;0.3;0.2;39.1
19191;Winneshiek;Democrat;IA;20768;30.5;99.1;97.0;0.8;0.1;1.2;97.3
8043;Fremont;Democrat;CO;46502;30.5;98.3;91.5;4.0;1.9;0.8;92.4
37015;Bertie;Democrat;NC;20106;30.4;98.79999999999998;36.2;61.4;0.5;0.6;36.900000000000006
22031;DeSoto;Democrat;LA;27142;30.4;98.9;59.2;38.1;1.1;0.4;60.0
21139;Livingston;Democrat;KY;9359;30.4;98.89999999999999;97.3;0.6;0.4;0.5;97.6
28163;Yazoo;Democrat;MS;27817;30.4;99.09999999999998;40.8;57.4;0.3;0.6;41.7
8067;La Plata;Democrat;CO;53989;30.3;97.49999999999999;89.2;0.6;6.8;0.8;91.8
37075;Graham;Republican;NC;8644;30.3;98.00000000000001;89.7;0.4;7.4;0.4;90.7
5133;Sevier;Republican;AR;17426;30.2;97.6;89.0;4.5;3.3;0.5;91.30000000000001
17047;Edwards;Republican;IL;6617;30.2;98.9;97.7;0.6;0.2;0.4;98.10000000000001
30013;Cascade;Republican;MT;82344;30.1;96.3;88.9;1.7;4.6;1.0;90.0
46081;Lawrence;Republican;SD;24657;30.1;98.0;93.9;1.0;2.3;0.7;94.5
13249;Schley;Republican;GA;5163;30.0;99.3;76.9;21.5;0.1;0.8;77.4
28077;Lawrence;Republican;MS;12502;30.0;99.0;67.0;31.4;0.3;0.3;67.5
22029;Concordia;Democrat;LA;20466;29.9;99.19999999999999;57.9;40.7;0.3;0.3;58.1
51111;Lunenburg;Democrat;VA;12466;29.9;98.2;63.3;34.0;0.4;0.3;64.4
5047;Franklin;Republican;AR;17805;29.8;98.4;95.2;0.9;1.3;0.9;95.5
16045;Gem;Republican;ID;16866;29.8;97.60000000000001;95.0;0.2;0.9;1.4;95.8
19145;Page;Republican;IA;15496;29.8;98.60000000000001;94.2;2.4;0.7;1.2;94.60000000000001
55075;Marinette;Republican;WI;41298;29.8;98.8;97.0;0.5;0.7;0.6;97.2
17045;Edgar;Republican;IL;17841;29.8;99.10000000000001;98.2;0.5;0.2;0.2;98.3
21031;Butler;Republican;KY;12875;29.8;99.0;97.5;0.7;0.5;0.3;98.0
48365;Panola;Republican;TX;23769;29.7;98.19999999999999;81.0;16.0;0.6;0.5;82.19999999999999
5075;Lawrence;Democrat;AR;16931;29.6;98.8;97.1;1.0;0.5;0.2;97.3
17193;White;Republican;IL;14374;29.6;99.1;97.9;0.6;0.3;0.3;98.2
19175;Union;Democrat;IA;12516;29.6;98.99999999999999;97.1;1.0;0.3;0.6;97.39999999999999
51029;Buckingham;Republican;VA;16913;29.6;98.10000000000001;62.8;34.6;0.3;0.4;63.1
17173;Shelby;Republican;IL;22048;29.5;99.30000000000001;98.4;0.4;0.2;0.3;98.4
17025;Clay;Republican;IL;13520;29.5;99.0;97.6;0.5;0.2;0.7;97.8
29039;Cedar;Republican;MO;13952;29.5;98.2;96.7;0.3;0.8;0.4;97.0
22075;Plaquemines;Republican;LA;23447;29.5;97.3;71.2;20.4;1.7;3.8;72.5
48363;Palo Pinto;Republican;TX;28096;29.5;98.5;94.2;2.5;1.0;0.7;95.3
19041;Clay;Democrat;IA;16515;29.4;99.0;97.3;0.7;0.3;0.7;97.5
29073;Gasconade;Republican;MO;14866;29.4;98.8;97.6;0.4;0.3;0.5;97.7
31159;Seward;Republican;NE;17150;29.3;98.7;97.3;0.5;0.4;0.5;97.6
17131;Mercer;Republican;IL;15945;29.3;99.09999999999998;98.1;0.6;0.1;0.3;98.3
48313;Madison;Republican;TX;13861;29.3;98.19999999999999;76.0;20.3;1.1;0.8;78.2
40117;Pawnee;Democrat;OK;16401;29.2;93.9;79.3;0.9;13.3;0.4;80.0
55023;Crawford;Democrat;WI;16392;29.2;99.1;96.3;2.0;0.3;0.5;96.39999999999999
47161;Stewart;Republican;TN;13279;29.0;98.2;94.4;1.9;0.8;1.1;94.7
19149;Plymouth;Republican;IA;24874;29.0;98.89999999999999;97.2;0.5;0.5;0.6;97.69999999999999
17053;Ford;Republican;IL;13688;29.0;98.9;97.2;1.0;0.3;0.4;97.5
5037;Cross;Republican;AR;17227;29.0;98.60000000000001;74.9;22.9;0.3;0.5;75.2
12047;Hamilton;Democrat;FL;14048;28.8;98.3;63.0;33.5;1.0;0.8;64.5
21135;Lewis;Republican;KY;13880;28.7;99.3;98.6;0.4;0.2;0.1;98.60000000000001
55019;Clark;Republican;WI;34423;28.7;99.2;97.5;0.5;0.7;0.5;97.8
19065;Fayette;Democrat;IA;20343;28.6;98.89999999999999;96.6;1.2;0.2;0.8;96.8
5135;Sharp;Republican;AR;16906;28.6;98.10000000000001;95.9;0.8;1.0;0.4;96.1
54063;Monroe;Republican;WV;13582;28.6;98.6;97.3;0.8;0.3;0.2;97.39999999999999
22049;Jackson;Democrat;LA;15994;28.6;98.6;69.0;29.1;0.3;0.2;69.2
45065;McCormick;Democrat;SC;9846;28.5;99.0;49.6;48.6;0.2;0.5;49.900000000000006
29117;Livingston;Republican;MO;15053;28.5;98.7;94.6;3.2;0.5;0.4;94.8
6015;Del Norte;Republican;CA;27212;28.4;95.0;78.6;3.5;9.0;3.7;82.3
54007;Braxton;Democrat;WV;14463;28.4;98.89999999999999;97.7;0.6;0.3;0.3;97.9
5067;Jackson;Republican;AR;17534;28.4;98.39999999999999;79.6;17.6;0.7;0.4;80.0
5053;Grant;Republican;AR;18144;28.3;98.5;94.8;2.8;0.5;0.4;95.3
19115;Louisa;Republican;IA;11161;28.3;98.89999999999999;95.1;1.0;0.5;2.1;96.0
54083;Randolph;Democrat;WV;29429;28.3;99.0;96.9;1.5;0.3;0.3;96.89999999999999
21131;Leslie;Republican;KY;10918;28.2;99.1;98.5;0.3;0.1;0.2;98.5
21025;Breathitt;Democrat;KY;13409;28.2;99.3;97.9;0.5;0.1;0.7;98.0
13033;Burke;Democrat;GA;22709;28.2;98.49999999999999;49.2;48.4;0.3;0.5;50.0
29143;New Madrid;Republican;MO;18272;28.1;98.29999999999998;81.6;15.8;0.3;0.5;82.0
12045;Gulf;Republican;FL;15944;28.1;98.19999999999999;78.0;19.1;0.5;0.6;78.4
22085;Sabine;Republican;LA;24199;28.0;96.19999999999999;70.3;16.9;8.7;0.3;72.0
5089;Marion;Republican;AR;16367;27.9;98.2;96.5;0.4;0.9;0.3;96.89999999999999
19121;Madison;Republican;IA;15609;27.9;99.0;97.6;0.5;0.4;0.5;97.9
19095;Iowa;Democrat;IA;16375;27.9;99.20000000000002;97.9;0.7;0.2;0.4;98.2
13273;Terrell;Democrat;GA;9132;27.8;98.7;37.2;60.3;0.6;0.4;38.2
40039;Custer;Republican;OK;29500;27.8;96.3;84.1;3.4;7.2;1.5;86.6
51157;Rappahannock;Republican;VA;7361;27.7;98.1;92.4;4.6;0.2;0.8;92.60000000000001
48315;Marion;Republican;TX;10149;27.7;97.9;73.9;22.2;1.1;0.7;74.8
31155;Saunders;Republican;NE;20919;27.7;98.9;97.6;0.5;0.4;0.4;97.9
29163;Pike;Republican;MO;18541;27.6;98.6;90.4;7.6;0.3;0.3;90.60000000000001
29229;Wright;Republican;MO;18291;27.6;98.49999999999999;96.8;0.7;0.6;0.3;97.0
5121;Randolph;Republican;AR;17571;27.6;98.60000000000001;96.8;0.9;0.5;0.4;97.10000000000001
48281;Lampasas;Republican;TX;20156;27.6;97.1;90.2;4.1;1.2;1.3;92.0
12079;Madison;Democrat;FL;18518;27.6;98.6;58.7;38.9;0.6;0.4;59.5
54015;Clay;Democrat;WV;8941;27.5;98.8;98.3;0.2;0.2;0.1;98.3
1057;Fayette;Republican;AL;16874;27.5;98.80000000000001;86.2;11.9;0.4;0.3;86.4
22091;St. Helena;Democrat;LA;10619;27.4;98.8;45.3;53.0;0.4;0.1;46.0
54013;Calhoun;Democrat;WV;7513;27.3;99.0;98.2;0.3;0.3;0.2;98.3
17125;Mason;Republican;IL;13898;27.2;98.8;97.6;0.5;0.3;0.4;97.69999999999999
19079;Hamilton;Democrat;IA;15117;27.2;98.7;95.4;0.8;0.4;2.1;96.0
28161;Yalobusha;Democrat;MS;12276;27.1;98.89999999999999;59.8;38.5;0.3;0.3;60.2
29015;Benton;Republican;MO;18806;27.1;98.6;97.0;0.5;0.6;0.4;97.3
19189;Winnebago;Democrat;IA;10559;27.1;98.7;96.0;1.4;0.3;1.0;96.4
8029;Delta;Democrat;CO;29870;27.1;98.1;95.2;0.7;1.3;0.8;96.9
1013;Butler;Democrat;AL;20296;27.0;99.20000000000002;53.9;44.0;0.4;0.9;54.300000000000004
13155;Irwin;Republican;GA;9104;26.9;98.89999999999999;71.3;26.7;0.1;0.8;72.0
21039;Carlisle;Democrat;KY;4978;26.9;98.6;96.1;1.5;0.7;0.3;96.4
28097;Montgomery;Democrat;MS;10400;26.8;99.2;53.2;45.5;0.2;0.3;53.6
1029;Cleburne;Republican;AL;15080;26.7;98.8;94.5;3.6;0.4;0.2;94.8
55065;Lafayette;Democrat;WI;16853;26.6;99.4;97.9;0.4;0.6;0.5;98.39999999999999
17075;Iroquois;Republican;IL;28879;26.6;98.69999999999999;96.7;1.1;0.3;0.6;97.1
28007;Attala;Democrat;MS;19163;26.6;99.29999999999998;56.4;42.3;0.3;0.3;56.8
29147;Nodaway;Republican;MO;23081;26.6;99.0;94.3;2.7;0.3;1.7;94.5
5019;Clark;Democrat;AR;22576;26.6;98.7;73.4;24.0;0.6;0.7;74.0
16067;Minidoka;Republican;ID;20323;26.5;98.1;94.5;0.8;2.2;0.6;97.30000000000001
51037;Charlotte;Republican;VA;12225;26.5;98.5;68.5;29.3;0.4;0.3;69.7
37173;Swain;Democrat;NC;14274;26.5;95.5;65.7;1.3;27.9;0.6;68.3
48287;Lee;Republican;TX;16742;26.4;98.6;85.5;11.3;1.1;0.5;87.1
26113;Missaukee;Republican;MI;15037;26.3;98.39999999999999;96.6;0.5;0.8;0.5;97.19999999999999
31067;Gage;Republican;NE;21663;26.2;98.6;96.8;0.6;0.7;0.5;97.1
17189;Washington;Republican;IL;14337;26.2;99.1;97.7;0.8;0.1;0.4;97.8
48051;Burleson;Republican;TX;17253;26.1;98.49999999999999;84.0;13.1;1.1;0.3;85.5
19063;Emmet;Democrat;IA;9990;26.0;96.99999999999999;93.8;1.0;1.5;0.6;97.30000000000001
4025;Yavapai;Republican;AZ;218844;26.0;97.69999999999999;93.6;0.9;2.1;1.0;95.10000000000001
32019;Lyon;Republican;NV;51789;26.0;96.6;90.1;1.3;3.2;1.7;92.1
48019;Bandera;Republican;TX;20892;25.9;98.5;96.0;0.9;1.1;0.5;97.0
22111;Union;Democrat;LA;22539;25.9;99.3;72.3;26.2;0.5;0.2;73.10000000000001
21055;Crittenden;Democrat;KY;9224;25.9;99.10000000000001;97.4;1.0;0.4;0.2;97.4
19007;Appanoose;Republican;IA;12661;25.9;98.9;97.4;0.7;0.3;0.4;97.7
28129;Smith;Republican;MS;16188;25.9;99.39999999999999;75.5;23.6;0.2;0.1;75.8
48149;Fayette;Republican;TX;24833;25.8;99.00000000000001;90.4;6.9;1.2;0.4;92.1
48293;Limestone;Republican;TX;23524;25.8;98.39999999999998;78.5;18.1;1.1;0.6;80.4
12013;Calhoun;Democrat;FL;14532;25.8;97.69999999999999;81.8;13.6;1.3;0.8;82.6
54017;Doddridge;Republican;WV;8391;25.7;98.9;96.4;1.9;0.3;0.3;96.5
54021;Gilmer;Democrat;WV;8618;25.7;98.39999999999999;83.8;12.8;0.9;0.8;85.2
17061;Greene;Republican;IL;13434;25.6;99.19999999999999;97.8;1.1;0.2;0.1;97.9
31131;Otoe;Republican;NE;15797;25.6;98.6;96.7;0.6;0.5;0.6;97.3
19023;Butler;Democrat;IA;15006;25.6;98.89999999999999;98.1;0.3;0.1;0.4;98.19999999999999
28153;Wayne;Republican;MS;20490;25.6;99.1;59.2;39.4;0.3;0.2;59.6
29217;Vernon;Republican;MO;21001;25.6;98.19999999999999;95.9;0.8;0.8;0.6;96.2
28013;Calhoun;Republican;MS;14745;25.5;98.8;70.5;28.0;0.2;0.1;71.1
31037;Colfax;Republican;NE;10504;25.5;98.80000000000001;91.2;2.9;3.3;0.9;97.0
45005;Allendale;Democrat;SC;9695;25.5;99.2;25.4;72.9;0.3;0.6;26.2
28051;Holmes;Democrat;MS;18459;25.4;99.4;16.6;82.2;0.1;0.5;17.299999999999997
26039;Crawford;Republican;MI;13745;25.3;98.7;96.7;0.8;0.7;0.5;97.0
19137;Montgomery;Democrat;IA;10421;25.3;99.00000000000001;97.7;0.4;0.5;0.4;98.0
51181;Surry;Democrat;VA;6790;25.3;98.10000000000001;53.5;43.8;0.4;0.4;54.0
13289;Twiggs;Democrat;GA;8320;25.2;98.60000000000001;57.0;40.9;0.4;0.3;57.6
5021;Clay;Democrat;AR;15118;25.2;98.60000000000001;97.4;0.6;0.4;0.2;97.5
28061;Jasper;Democrat;MS;16601;25.2;99.3;46.4;52.4;0.2;0.2;46.800000000000004
5079;Lincoln;Democrat;AR;13970;25.2;98.7;67.7;30.3;0.4;0.3;68.39999999999999
48219;Hockley;Republican;TX;23577;25.2;98.7;92.3;4.4;1.5;0.5;94.7
6045;Mendocino;Democrat;CA;87869;25.1;96.1;86.3;1.0;6.3;2.2;90.30000000000001
13309;Wheeler;Republican;GA;7995;25.1;99.19999999999999;60.2;38.4;0.2;0.3;61.199999999999996
19141;O'Brien;Republican;IA;14056;25.1;98.9;97.1;0.9;0.2;0.7;97.8
54023;Grant;Republican;WV;11687;25.0;99.10000000000001;97.8;0.9;0.2;0.2;98.0
48233;Hutchinson;Republican;TX;21773;25.0;97.79999999999998;92.0;3.0;2.1;0.6;93.7
55125;Vilas;Republican;WI;21398;25.0;98.60000000000001;86.5;0.4;11.3;0.4;87.30000000000001
6109;Tuolumne;Republican;CA;53831;24.9;96.6;90.8;2.1;2.2;1.3;92.6
19075;Grundy;Republican;IA;12375;24.8;99.29999999999998;98.3;0.5;0.1;0.3;98.3
53007;Chelan;Republican;WA;74588;24.8;97.8;93.8;0.8;1.8;1.2;96.0
5081;Little River;Democrat;AR;12532;24.7;97.70000000000002;75.7;19.7;1.9;0.4;76.39999999999999
29123;Madison;Republican;MO;12368;24.7;98.9;97.0;0.5;0.4;1.0;97.39999999999999
26033;Chippewa;Republican;MI;38321;24.7;95.1;71.6;6.9;15.6;0.9;72.2
12065;Jefferson;Democrat;FL;14050;24.7;98.4;62.1;35.4;0.4;0.5;62.9
51183;Sussex;Democrat;VA;11767;24.7;98.9;40.5;57.5;0.4;0.5;41.4
19037;Chickasaw;Democrat;IA;12264;24.7;99.29999999999998;98.3;0.6;0.1;0.3;98.5
13003;Atkinson;Republican;GA;8223;24.7;98.0;77.0;17.9;1.3;0.8;80.8
19029;Cass;Democrat;IA;13448;24.7;99.3;97.6;0.5;0.5;0.3;98.10000000000001
31151;Saline;Republican;NE;14252;24.7;98.9;93.4;1.6;1.4;2.1;95.8
54105;Wirt;Republican;WV;5845;24.6;98.7;98.0;0.3;0.2;0.2;98.0
19171;Tama;Democrat;IA;17451;24.6;97.39999999999999;88.3;0.6;8.0;0.4;91.10000000000001
1065;Hale;Democrat;AL;15184;24.5;99.4;40.8;58.1;0.2;0.3;41.3
40009;Beckham;Republican;OK;23691;24.5;97.30000000000001;88.4;4.5;3.4;1.0;90.0
13315;Wilcox;Republican;GA;8847;24.5;98.9;62.2;35.7;0.3;0.7;62.800000000000004
28155;Webster;Republican;MS;9972;24.4;98.9;78.7;19.7;0.2;0.3;78.8
5141;Van Buren;Republican;AR;16851;24.4;98.10000000000001;96.3;0.5;0.9;0.4;96.6
48331;Milam;Republican;TX;24256;24.3;98.60000000000001;86.7;10.0;1.2;0.7;88.7
